죄종별(1),죄종별(2),죄종별(3),요일별,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년
특별법범,형의실효등에 관한 법률,소계,목요일,,,,,,,,1,,,,,,,,,
특별법범,형의실효등에 관한 법률,소계,금요일,,,,1,,,1,6,1,,,,2,,,,
특별법범,형의실효등에 관한 법률,소계,토요일,,,1,,,,,,,,,,1,,,,
특별법범,형의실효등에 관한 법률,소계,미상,,,,,,,,1,,1,,,,,,,
특별법범,화물자동차운수사업법,소계,계,,,,,,,,,,,316,324,1244,525,1248,956,1403
특별법범,화물자동차운수사업법,소계,일요일,,,,,,,,,,,7,11,99,11,33,44,51
특별법범,화물자동차운수사업법,소계,월요일,,,,,,,,,,,59,58,226,79,232,153,210
특별법범,화물자동차운수사업법,소계,화요일,,,,,,,,,,,62,60,200,118,236,162,243
특별법범,화물자동차운수사업법,소계,수요일,,,,,,,,,,,74,65,193,95,193,163,229
특별법범,화물자동차운수사업법,소계,목요일,,,,,,,,,,,58,66,194,87,242,211,293
특별법범,화물자동차운수사업법,소계,금요일,,,,,,,,,,,42,48,171,91,238,157,235
특별법범,화물자동차운수사업법,소계,토요일,,,,,,,,,,,14,16,161,44,74,66,142
특별법범,화염병사용등의 처벌에 관한 법률,소계,계,10,42,42,110,6,8,6,36,31,6,14,7,5,2,3,1,4
특별법범,화염병사용등의 처벌에 관한 법률,소계,일요일,1,2,1,1,,1,1,1,2,1,7,,,,,,
특별법범,화염병사용등의 처벌에 관한 법률,소계,월요일,,7,10,17,1,3,,2,2,2,,1,,,2,,1
특별법범,화염병사용등의 처벌에 관한 법률,소계,화요일,,22,6,10,1,,,2,3,,,,2,,1,1,
특별법범,화염병사용등의 처벌에 관한 법률,소계,수요일,1,2,12,14,3,3,2,4,3,2,,1,,1,,,2
특별법범,화염병사용등의 처벌에 관한 법률,소계,목요일,1,3,4,25,1,,2,6,17,,1,1,1,1,,,
특별법범,화염병사용등의 처벌에 관한 법률,소계,금요일,2,6,4,31,,1,,,,,2,1,2,,,,1
특별법범,화염병사용등의 처벌에 관한 법률,소계,토요일,4,,5,8,,,,20,4,,4,3,,,,,
특별법범,화염병사용등의 처벌에 관한 법률,소계,미상,1,,,4,,,1,1,,1,,,,,,,
특별법범,환경범죄의 단속에 관한 특별조치법,소계,계,,,,,,,,,,,2,2,7,2,5,1,2
특별법범,환경범죄의 단속에 관한 특별조치법,소계,일요일,,,,,,,,,,,,,,,,,1
특별법범,환경범죄의 단속에 관한 특별조치법,소계,월요일,,,,,,,,,,,,1,3,,1,1,
특별법범,환경범죄의 단속에 관한 특별조치법,소계,화요일,,,,,,,,,,,,,,1,2,,1
특별법범,환경범죄의 단속에 관한 특별조치법,소계,수요일,,,,,,,,,,,1,,2,,1,,
특별법범,환경범죄의 단속에 관한 특별조치법,소계,금요일,,,,,,,,,,,,,2,,1,,
특별법범,환경범죄의 단속에 관한 특별조치법,소계,토요일,,,,,,,,,,,1,1,,1,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,계,3,3,3,2,3,7,1,3,,1,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,일요일,,1,1,2,,,,1,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,월요일,,1,,,,3,,,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,화요일,,,1,,,,,1,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,수요일,,,,,2,,,,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,목요일,1,1,,,1,2,,,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,금요일,1,,1,,,1,,,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,토요일,,,,,,1,,,,,,,,,,,
특별법범,환경범죄의 처벌에 관한 특별조치법,소계,미상,1,,,,,,1,1,,1,,,,,,,
특별법범,환경보전법,소계,계,16,22,20,13,5,4,8,5,2,1,,,,,,,
특별법범,환경보전법,소계,일요일,,,1,,,,,,,,,,,,,,
특별법범,환경보전법,소계,월요일,1,7,6,1,2,1,1,1,1,,,,,,,,
특별법범,환경보전법,소계,화요일,,6,3,1,,1,1,1,,1,,,,,,,
특별법범,환경보전법,소계,수요일,2,4,5,3,,,4,3,1,,,,,,,,
특별법범,환경보전법,소계,목요일,2,1,2,,1,,,,,,,,,,,,
특별법범,환경보전법,소계,금요일,4,1,2,4,2,1,2,,,,,,,,,,
특별법범,환경보전법,소계,토요일,1,2,1,4,,1,,,,,,,,,,,
특별법범,환경보전법,소계,미상,6,1,,,,,,,,,,,,,,,
특별법범,후천성면역결핍증예방법,소계,계,,,,2,1,,,,4,1,1,1,4,,,,
특별법범,후천성면역결핍증예방법,소계,월요일,,,,,,,,,,,,,3,,,,
특별법범,후천성면역결핍증예방법,소계,화요일,,,,2,1,,,,2,,,1,,,,,
